imdb_score,duration,gross,budget
6.3,90.0,63826569.0,35000000.0
5.8,108.0,60054449.0,35000000.0
7.5,101.0,26505000.0,1800000.0
6.3,109.0,61280963.0,33000000.0
6.4,132.0,56876365.0,35000000.0
7.2,123.0,59699513.0,35000000.0
6.3,87.0,54132596.0,34000000.0
6.9,109.0,52277485.0,35000000.0
6.6,109.0,55802754.0,35000000.0
6.0,92.0,55291815.0,35000000.0
7.5,125.0,83299761.0,35000000.0
7.7,202.0,48169908.0,33000000.0
6.2,134.0,67523385.0,35000000.0
5.4,88.0,49474048.0,35000000.0
6.6,92.0,45802315.0,35000000.0
5.3,91.0,43792641.0,35000000.0
5.6,75.0,57651794.0,33000000.0
5.9,98.0,43894863.0,30000000.0
7.8,147.0,41954997.0,35000000.0
6.7,100.0,39532308.0,33000000.0
7.4,120.0,76600000.0,10700000.0
6.2,104.0,39692139.0,35000000.0
5.4,103.0,40687294.0,35000000.0
6.7,109.0,37553932.0,40000000.0
5.3,104.0,37481242.0,35000000.0
5.9,112.0,39026186.0,35000000.0
7.0,60.0,0.0,0.0
4.8,95.0,33422806.0,50000000.0
7.3,102.0,0.0,0.0
3.8,102.0,33423521.0,35000000.0
8.5,150.0,32519322.0,35000000.0
6.8,122.0,31598308.0,35000000.0
6.8,101.0,37617947.0,30000000.0
5.3,108.0,32048809.0,30000000.0
7.3,98.0,33987757.0,27000000.0
6.6,137.0,37304950.0,35000000.0
6.2,112.0,30691439.0,35000000.0
5.2,101.0,30307804.0,35000000.0
6.2,103.0,30669413.0,35000000.0
6.2,101.0,28687835.0,35000000.0
6.6,112.0,26494611.0,35000000.0
6.4,111.0,0.0,20000000.0
6.2,102.0,25266129.0,35000000.0
5.1,101.0,25863915.0,35000000.0
6.6,155.0,25078937.0,30000000.0
6.1,93.0,0.0,19000000.0
6.1,109.0,28995450.0,35000000.0
6.6,140.0,24276500.0,35000000.0
5.9,108.0,20981633.0,30000000.0
6.3,96.0,22913677.0,35000000.0
7.1,123.0,34531832.0,35000000.0
5.0,106.0,28064226.0,35000000.0
5.6,76.0,19447478.0,35000000.0
7.4,107.0,19389454.0,55000000.0
4.5,82.0,25871834.0,35000000.0
6.2,109.0,19692608.0,35000000.0
5.0,99.0,19294901.0,35000000.0
6.5,91.0,20275446.0,35000000.0
5.1,87.0,34507079.0,35000000.0
6.5,125.0,18306166.0,35000000.0
6.2,118.0,17609982.0,35000000.0
6.3,98.0,16831505.0,31000000.0
3.8,92.0,17596256.0,35000000.0
5.2,93.0,0.0,30000000.0
6.0,116.0,0.0,27000000.0
6.2,92.0,14998070.0,35000000.0
5.7,115.0,14587732.0,35000000.0
6.7,120.0,18317151.0,35000000.0
6.8,111.0,11405825.0,35000000.0
6.0,94.0,13264986.0,35000000.0
7.3,100.0,10991381.0,35000000.0
5.5,101.0,10268846.0,35000000.0
6.7,139.0,13303319.0,32000000.0
4.8,91.0,10076136.0,35000000.0
5.7,109.0,10499968.0,35000000.0
5.1,102.0,7659747.0,38000000.0
6.0,103.0,7948159.0,35000000.0
4.2,83.0,11631245.0,35000000.0
7.4,123.0,10137502.0,35000000.0
4.6,101.0,6448817.0,35000000.0
6.9,117.0,7458269.0,35000000.0
8.6,60.0,0.0,0.0
6.9,114.0,4651977.0,35000000.0
8.0,330.0,4496583.0,35000000.0
6.4,121.0,2221994.0,35000000.0
6.3,114.0,6592103.0,35000000.0
8.4,156.0,0.0,35000000.0
7.1,135.0,1877179.0,0.0
6.8,148.0,630779.0,35000000.0
7.5,148.0,5100937.0,0.0
4.5,109.0,0.0,0.0
5.7,93.0,0.0,32000000.0
7.2,0.0,0.0,23000000.0
6.8,113.0,102413606.0,34000000.0
5.4,91.0,10214013.0,35000000.0
7.2,139.0,32000000.0,30000000.0
7.3,96.0,10139254.0,35000000.0
5.2,102.0,11227940.0,34000000.0
5.5,96.0,183125.0,35000000.0
7.7,101.0,15081783.0,34000000.0
7.1,128.0,37432299.0,34000000.0
5.3,109.0,10654581.0,34000000.0
5.6,114.0,6543194.0,34000000.0
5.7,105.0,13101142.0,35000000.0
7.1,141.0,8324748.0,35000000.0
7.5,195.0,0.0,35000000.0
7.6,138.0,141340178.0,40000000.0
5.5,101.0,51758599.0,33000000.0
5.1,99.0,117559438.0,30000000.0
4.9,89.0,21426805.0,30000000.0
6.5,99.0,35057332.0,33000000.0
5.6,105.0,34014398.0,33000000.0
5.3,97.0,28927720.0,33000000.0
6.5,140.0,33682273.0,33000000.0
6.8,118.0,4280577.0,10000000.0
6.5,94.0,17120019.0,30000000.0
6.0,124.0,8406264.0,38000000.0
8.4,134.0,309125409.0,32500000.0
6.0,113.0,10955425.0,30000000.0
7.6,124.0,34180954.0,32000000.0
5.6,98.0,17225675.0,0.0
6.9,97.0,173381405.0,33000000.0
6.4,123.0,104632573.0,32000000.0
5.1,99.0,81150692.0,35000000.0
7.0,101.0,60328558.0,32000000.0
5.7,92.0,80197993.0,32000000.0
6.8,131.0,169076745.0,32500000.0
6.7,107.0,101470202.0,32000000.0
6.2,103.0,50041732.0,29000000.0
7.2,129.0,48814909.0,32000000.0
6.2,107.0,57744720.0,20000000.0
5.6,89.0,21784432.0,35000000.0
4.4,113.0,37911876.0,32000000.0
7.5,93.0,54696902.0,32000000.0
7.1,120.0,36733909.0,32000000.0
6.4,98.0,35063732.0,32000000.0
7.1,105.0,99462.0,33000000.0
5.9,142.0,0.0,35000000.0
6.9,98.0,32701088.0,32000000.0
7.5,96.0,31493782.0,32000000.0
6.3,87.0,43095600.0,32000000.0
6.4,107.0,18636537.0,32000000.0
5.9,90.0,17848322.0,28000000.0
6.8,121.0,16640210.0,55000000.0
6.3,119.0,13763130.0,32000000.0
3.6,107.0,10956379.0,35000000.0
5.3,110.0,4357000.0,30000000.0
5.9,100.0,22525921.0,30000000.0
6.9,75.0,3562749.0,32000000.0
6.9,132.0,2899970.0,32000000.0
6.1,105.0,1304837.0,32000000.0
5.7,93.0,0.0,32000000.0
8.5,289.0,78800000.0,31500000.0
6.3,102.0,17797316.0,32000000.0
7.3,143.0,82528097.0,6500000.0
6.3,113.0,14268533.0,31500000.0
7.2,161.0,87100000.0,31000000.0
7.3,138.0,93749203.0,31000000.0
6.3,126.0,62700000.0,34000000.0
8.1,99.0,59073773.0,25000000.0
6.9,101.0,24185781.0,31000000.0
6.3,103.0,53133888.0,31000000.0
7.3,118.0,44983704.0,31000000.0
5.5,116.0,118099659.0,144000000.0
6.1,99.0,58879132.0,31000000.0
6.9,105.0,72077000.0,30250000.0
7.2,113.0,170684505.0,45000000.0
6.4,93.0,163479795.0,34200000.0
6.4,108.0,145096820.0,30000000.0
8.3,74.0,191796233.0,30000000.0
7.2,116.0,121248145.0,25000000.0
6.8,104.0,125014030.0,30000000.0
6.5,106.0,11854694.0,31000000.0
7.8,120.0,115648585.0,30000000.0
7.6,135.0,122012643.0,30000000.0
7.2,132.0,116631310.0,30000000.0
6.7,92.0,114324072.0,20000000.0
6.8,99.0,113502246.0,38000000.0
6.3,90.0,108360000.0,30000000.0
6.2,111.0,108244774.0,37000000.0
6.2,103.0,105444419.0,26000000.0
8.6,127.0,100125340.0,33000000.0
8.0,112.0,115646235.0,30000000.0
7.0,87.0,85416609.0,30000000.0
8.0,138.0,90135191.0,25000000.0
8.1,132.0,100422786.0,30000000.0
6.7,103.0,106694016.0,30000000.0
7.9,123.0,64286.0,29000000.0
6.1,111.0,76806312.0,30000000.0
4.2,102.0,79566871.0,30000000.0
6.1,78.0,76501438.0,30000000.0
6.6,132.0,74787599.0,30000000.0
7.5,133.0,66528842.0,30000000.0
7.4,108.0,83813460.0,25000000.0
7.2,125.0,65010106.0,30000000.0
6.9,98.0,66359959.0,35000000.0
7.4,119.0,66468315.0,30000000.0
5.4,87.0,64172251.0,30000000.0
6.8,91.0,66600000.0,30000000.0
6.3,100.0,63536011.0,30000000.0
7.2,118.0,62877175.0,30000000.0
8.7,44.0,0.0,0.0
6.9,109.0,74484168.0,45000000.0
6.0,99.0,60269340.0,30000000.0
5.9,114.0,60033780.0,30000000.0
5.4,89.0,58715510.0,30000000.0
5.9,95.0,58156435.0,19000000.0
6.1,98.0,56044241.0,37000000.0
7.7,94.0,56816662.0,17000000.0
5.8,85.0,64238770.0,42000000.0
7.6,124.0,52937130.0,30000000.0
6.1,131.0,52799004.0,55000000.0
5.4,107.0,55210049.0,27800000.0
5.1,99.0,51432423.0,30000000.0
6.4,83.0,51109400.0,30000000.0
6.3,131.0,50300000.0,30000000.0
7.5,85.0,56068547.0,30000000.0
7.1,126.0,53680848.0,30000000.0
5.2,102.0,49186871.0,0.0
7.8,123.0,50921738.0,30000000.0
6.5,105.0,53021560.0,30000000.0
6.6,125.0,45645204.0,30000000.0
5.1,92.0,44328238.0,0.0
7.4,77.0,53337608.0,40000000.0
7.2,118.0,42643187.0,0.0
7.6,121.0,46875468.0,30000000.0
7.5,124.0,52418902.0,30000000.0
6.6,99.0,42057340.0,30000000.0
7.2,112.0,42478175.0,25000000.0
7.6,111.0,41407470.0,30000000.0
6.2,107.0,42385520.0,30000000.0
5.6,104.0,40118420.0,30000000.0
7.6,113.0,40137776.0,38000000.0
6.6,113.0,39568996.0,32000000.0
7.0,95.0,42043633.0,30000000.0
2.7,86.0,38232624.0,30000000.0
7.6,126.0,38413606.0,30000000.0
6.6,101.0,38122105.0,27000000.0
6.9,102.0,38747385.0,25000000.0
6.8,111.0,40247512.0,30000000.0
7.5,60.0,0.0,0.0
3.7,95.0,35927406.0,30000000.0
6.1,98.0,35565975.0,30000000.0
5.9,100.0,35266619.0,30000000.0
6.7,118.0,34703228.0,30000000.0
8.5,28.0,0.0,0.0
6.9,125.0,38432823.0,30000000.0
5.5,94.0,32095318.0,45000000.0
7.1,79.0,31743332.0,30000000.0
7.1,106.0,32154410.0,30000000.0
5.9,111.0,28165882.0,0.0
7.3,63.0,26687172.0,30000000.0
3.4,85.0,26096584.0,19000000.0
6.8,108.0,26525834.0,30000000.0
6.9,139.0,30513940.0,30000000.0
7.0,127.0,23209440.0,30000000.0
5.5,106.0,24048000.0,30000000.0
5.1,95.0,22526144.0,30000000.0
6.2,118.0,30523568.0,30000000.0
5.9,108.0,23070045.0,30000000.0
5.2,105.0,20422207.0,35000000.0
6.2,131.0,28644770.0,30000000.0
5.5,104.0,21800302.0,30000000.0
7.4,133.0,21129348.0,35000000.0
4.4,94.0,18500966.0,30000000.0
6.3,109.0,19976073.0,20000000.0
6.1,96.0,18967571.0,30000000.0
5.3,105.0,17100000.0,25000000.0
5.4,99.0,17266505.0,30000000.0
6.7,112.0,32357532.0,30000000.0
5.9,108.0,16930884.0,30000000.0
7.3,126.0,18324242.0,35000000.0
5.5,98.0,16323969.0,40000000.0
5.8,104.0,16999046.0,26000000.0
4.6,110.0,16295774.0,35000000.0
6.7,130.0,15709385.0,30000000.0
5.1,93.0,14888028.0,30000000.0
5.6,96.0,14208384.0,30000000.0
7.0,114.0,12831121.0,30000000.0
6.4,106.0,18298649.0,30000000.0
6.7,150.0,12712093.0,30000000.0
4.1,100.0,11576087.0,30000000.0
5.5,100.0,11900000.0,30000000.0
2.7,100.0,9353573.0,45000000.0
6.4,107.0,12026670.0,45000000.0
4.8,102.0,14334645.0,25000000.0
6.1,101.0,12189514.0,23000000.0
4.8,86.0,10134754.0,30000000.0
7.0,108.0,8535575.0,30000000.0
6.8,123.0,7689458.0,40000000.0
7.3,134.0,7501404.0,0.0
8.2,511.0,0.0,0.0
5.6,88.0,19316646.0,30000000.0
6.1,109.0,10965209.0,30000000.0
7.9,122.0,26830000.0,18000000.0
8.4,251.0,5300000.0,30000000.0
6.5,118.0,10880926.0,30000000.0
7.1,131.0,3752725.0,18000000.0
6.6,109.0,3517797.0,25000000.0
4.0,80.0,3101301.0,0.0
7.0,88.0,2975649.0,30000000.0
5.6,103.0,668171.0,60000000.0
4.8,87.0,480314.0,21000000.0
7.5,160.0,3904982.0,30000000.0
6.0,121.0,127437.0,18000000.0
7.2,91.0,0.0,0.0
5.6,92.0,0.0,30000000.0
6.8,129.0,537580.0,30000000.0
4.9,93.0,0.0,0.0
7.1,118.0,0.0,30000000.0
2.0,110.0,0.0,24000000.0
5.7,103.0,0.0,30000000.0
4.1,85.0,0.0,30000000.0
6.7,110.0,0.0,30000000.0
7.5,89.0,0.0,19000000.0
6.5,115.0,183436380.0,29000000.0
7.9,153.0,119518352.0,28000000.0
7.6,42.0,0.0,0.0
6.4,128.0,37036404.0,30000000.0
5.8,89.0,22359293.0,29000000.0
7.7,122.0,18593156.0,35000000.0
7.1,113.0,0.0,29000000.0
5.3,99.0,16930185.0,29000000.0
5.3,99.0,63034755.0,29000000.0
7.5,147.0,5899797.0,29000000.0
6.9,112.0,4554569.0,28000000.0
4.9,88.0,17016190.0,12000000.0
7.1,94.0,6301131.0,29000000.0
8.0,90.0,217350219.0,28000000.0
7.9,167.0,161029270.0,28000000.0
7.6,118.0,179870271.0,28000000.0
5.9,83.0,100491683.0,24000000.0
6.3,104.0,74058698.0,60000000.0
7.1,110.0,0.0,29000000.0
6.4,102.0,55845943.0,29000000.0
8.2,131.0,81350242.0,28000000.0
6.9,101.0,67266300.0,28000000.0
7.8,130.0,70235322.0,28000000.0
6.7,120.0,7443007.0,30000000.0
7.5,135.0,64371181.0,28000000.0
7.4,110.0,58885635.0,26000000.0
5.2,103.0,60400856.0,35000000.0
6.5,115.0,0.0,30000000.0
7.6,110.0,52353636.0,21000000.0
7.3,91.0,51475962.0,30000000.0
6.6,105.0,63910583.0,28000000.0
6.8,127.0,62300000.0,28000000.0
6.9,82.0,49968653.0,28000000.0
5.8,99.0,44450000.0,27000000.0
6.6,90.0,45162741.0,28000000.0
6.7,115.0,71346930.0,28000000.0
6.7,96.0,39514713.0,28000000.0
6.3,104.0,43097652.0,28000000.0
7.7,117.0,48043505.0,30000000.0
6.1,83.0,37053924.0,28000000.0
4.9,99.0,33000377.0,28000000.0
6.2,81.0,66950483.0,28000000.0
7.8,135.0,38372662.0,28000000.0
8.2,117.0,27000000.0,28000000.0
6.9,139.0,31600000.0,28000000.0
6.2,123.0,30688364.0,28000000.0
6.9,117.0,28563179.0,21000000.0
4.8,97.0,16779636.0,28000000.0
8.0,81.0,10762178.0,160000000.0
5.3,103.0,17324744.0,28000000.0
6.7,119.0,8888143.0,28000000.0
5.4,94.0,24268828.0,28000000.0
5.4,89.0,8119205.0,28000000.0
4.9,98.0,8434601.0,28000000.0
6.1,107.0,6998324.0,28000000.0
5.8,108.0,10907291.0,28000000.0
7.0,134.0,5532301.0,28000000.0
6.5,110.0,2775593.0,27000000.0
6.6,103.0,28751715.0,28000000.0
6.1,145.0,0.0,24000000.0
5.7,100.0,20285518.0,28000000.0
6.6,131.0,67900000.0,27500000.0
7.0,133.0,148734225.0,30000000.0
7.4,109.0,49185998.0,30000000.0
5.3,114.0,42168445.0,35000000.0
7.4,164.0,26400000.0,16000000.0
7.4,92.0,17508670.0,15000000.0
6.8,122.0,9664316.0,27500000.0
7.9,42.0,0.0,0.0
7.2,110.0,74888996.0,30000000.0
6.0,116.0,69586544.0,27000000.0
7.8,106.0,362645141.0,175000000.0
6.6,115.0,60491560.0,27000000.0
7.9,148.0,54200000.0,27000000.0
6.2,119.0,44087387.0,0.0
5.7,118.0,30920167.0,25000000.0
7.1,101.0,40566655.0,30000000.0
5.6,82.0,31768374.0,27000000.0
7.8,110.0,22494487.0,27000000.0
7.9,193.0,21500000.0,27000000.0
6.9,130.0,4463292.0,30000000.0
7.4,94.0,0.0,27000000.0
7.7,111.0,14337579.0,27000000.0
6.9,110.0,13823741.0,13500000.0
8.7,30.0,0.0,0.0
6.7,109.0,0.0,25000000.0
6.0,123.0,10297897.0,27000000.0
6.2,109.0,13248477.0,27000000.0
5.9,99.0,8712564.0,27000000.0
6.8,106.0,7486906.0,27000000.0
3.6,89.0,38536376.0,27000000.0
6.7,98.0,41008532.0,27000000.0
6.3,93.0,5204007.0,28000000.0
6.4,112.0,4485485.0,15000000.0
6.4,101.0,4476235.0,27000000.0
5.7,104.0,1089365.0,25000000.0
6.2,120.0,763044.0,23000000.0
6.6,135.0,0.0,27000000.0
5.2,91.0,20819129.0,26000000.0
6.1,97.0,110222438.0,26000000.0
7.1,133.0,109243478.0,26000000.0
7.2,123.0,100241322.0,25000000.0
6.5,114.0,25977365.0,28000000.0
6.0,111.0,91457688.0,26000000.0
7.0,117.0,87341380.0,27000000.0
7.0,121.0,65703412.0,26000000.0
7.5,139.0,58328680.0,22000000.0
6.6,115.0,61490000.0,26000000.0
8.8,22.0,0.0,0.0
7.4,175.0,50800000.0,26000000.0
6.5,85.0,57859105.0,26000000.0
6.2,90.0,46455802.0,26000000.0
7.8,107.0,45506619.0,26000000.0
5.2,100.0,40168080.0,26000000.0
6.5,129.0,49874933.0,26000000.0
6.5,109.0,45489752.0,26000000.0
5.2,94.0,36985501.0,26000000.0
7.2,133.0,33200000.0,26000000.0
7.1,105.0,28501651.0,26000000.0
4.5,100.0,23222861.0,26000000.0
5.7,113.0,54540525.0,56000000.0
6.0,118.0,16252765.0,42000000.0
6.4,110.0,16005978.0,26000000.0
5.2,110.0,14469428.0,26000000.0
4.3,99.0,13829734.0,26000000.0
6.1,101.0,1075288.0,22000000.0
6.3,100.0,0.0,26000000.0
6.8,103.0,7496522.0,26000000.0
4.0,100.0,0.0,26000000.0
5.2,95.0,20047715.0,25530000.0
6.5,117.0,12276810.0,26000000.0
7.5,129.0,33565375.0,15000000.0
7.1,120.0,499263.0,30000000.0
6.9,125.0,219200000.0,25000000.0
8.0,133.0,172825435.0,25000000.0
8.2,116.0,148085755.0,33000000.0
6.4,129.0,25517500.0,25100000.0
7.9,93.0,145000989.0,25000000.0
6.7,118.0,26761283.0,26000000.0
6.1,129.0,121945720.0,25000000.0
8.9,185.0,96067179.0,22000000.0
8.1,146.0,169705587.0,25000000.0
6.2,128.0,3254172.0,28000000.0
4.9,93.0,84185387.0,80000000.0
5.4,107.0,0.0,26000000.0
5.8,97.0,82163317.0,30000000.0
6.0,82.0,80920948.0,30000000.0
7.0,85.0,80034302.0,25000000.0
6.0,88.0,78656813.0,25000000.0
7.9,119.0,76270454.0,25000000.0
8.1,122.0,74273505.0,25000000.0
6.2,99.0,134141530.0,25000000.0
6.7,97.0,71500556.0,26000000.0
7.3,121.0,71309760.0,25000000.0
4.6,95.0,89808372.0,45000000.0
6.1,105.0,77264926.0,25000000.0
6.2,108.0,70625986.0,25000000.0
7.8,134.0,56505065.0,25000000.0
6.1,115.0,55973336.0,25000000.0
7.6,107.0,0.0,2800000.0
5.8,86.0,54098051.0,25000000.0
6.5,101.0,60443237.0,25000000.0
7.2,96.0,82234139.0,17000000.0
7.8,101.0,51676606.0,25000000.0
4.7,100.0,52528330.0,25000000.0
6.8,117.0,51533608.0,25000000.0
5.9,101.0,51097664.0,30000000.0
7.2,98.0,84136909.0,26000000.0
8.7,146.0,46836394.0,25000000.0
5.0,102.0,47285499.0,26000000.0
6.6,97.0,47124400.0,25000000.0
8.3,142.0,44700000.0,25000000.0
6.7,98.0,44455658.0,25000000.0
7.8,219.0,43984230.0,23000000.0
6.5,109.0,66489425.0,25000000.0
6.1,97.0,41067398.0,25000000.0
8.1,158.0,40218903.0,25000000.0
5.2,85.0,39880476.0,25000000.0
5.6,80.0,39399750.0,25000000.0
5.8,86.0,38230435.0,25000000.0
6.6,119.0,39008741.0,25000000.0
6.6,98.0,36833473.0,25000000.0
5.5,97.0,48237389.0,25000000.0
5.5,105.0,36310118.0,0.0
7.0,124.0,36447959.0,25000000.0
6.5,97.0,45089048.0,25000000.0
5.8,105.0,35990505.0,20000000.0
5.6,104.0,35143332.0,17000000.0
5.6,101.0,35000629.0,25000000.0
5.8,101.0,34604054.0,30000000.0
7.6,114.0,41597830.0,25000000.0
6.4,105.0,33687630.0,20000000.0
6.3,90.0,32553210.0,25000000.0
4.6,97.0,31526393.0,25000000.0
6.5,144.0,41229.0,25500000.0
7.5,114.0,31655091.0,30000000.0
7.5,124.0,30012990.0,25000000.0
5.3,89.0,32368960.0,25000000.0
7.5,160.0,14500000.0,25000000.0
3.3,93.0,29247405.0,25000000.0
5.7,87.0,30538669.0,0.0
3.5,88.0,25615792.0,25000000.0
9.3,142.0,28341469.0,25000000.0
4.8,92.0,25590119.0,21150000.0
6.9,117.0,24944213.0,27000000.0
6.0,111.0,33631221.0,25000000.0
7.3,121.0,37738400.0,25000000.0
6.0,98.0,24381334.0,0.0
6.6,107.0,21835784.0,30000000.0
7.5,106.0,15785632.0,23000000.0
6.9,136.0,21554585.0,25000000.0
6.8,97.0,22200000.0,25000000.0
8.3,7.0,0.0,0.0
6.3,108.0,80014842.0,25000000.0
6.4,97.0,23527955.0,25000000.0
5.6,99.0,24042490.0,25000000.0
6.3,103.0,22466994.0,25000000.0
7.3,95.0,17791031.0,25000000.0
6.6,93.0,17718223.0,25000000.0
4.6,98.0,15361537.0,13000000.0
5.1,90.0,16647384.0,26000000.0
5.6,107.0,16118077.0,25000000.0
5.3,90.0,15091542.0,25000000.0
7.5,120.0,15331289.0,0.0
5.6,115.0,15045676.0,16000000.0
5.9,93.0,17427926.0,8000000.0
4.7,99.0,14983572.0,25000000.0
4.8,107.0,14637490.0,25000000.0
6.8,110.0,14589444.0,25000000.0
5.4,101.0,14095303.0,25000000.0
5.1,85.0,13973532.0,25000000.0
7.0,132.0,1865774.0,30000000.0
6.7,88.0,13920741.0,0.0
4.0,90.0,18860403.0,25000000.0
7.3,145.0,13038660.0,25000000.0
6.8,110.0,28831145.0,25000000.0
6.1,101.0,0.0,25000000.0
7.2,30.0,0.0,0.0
7.0,122.0,11538204.0,25000000.0
7.1,107.0,11008432.0,25000000.0
6.9,127.0,12188642.0,26000000.0
7.3,99.0,11100000.0,25000000.0
6.3,104.0,0.0,17000000.0
8.2,140.0,13651662.0,25000000.0
7.1,133.0,11030963.0,28000000.0
7.7,271.0,10769960.0,25000000.0
6.5,112.0,10911750.0,25000000.0
4.9,99.0,10719367.0,25000000.0
6.4,100.0,10114315.0,25000000.0
5.9,92.0,49122319.0,14000000.0
6.2,105.0,10070000.0,25000000.0
5.8,110.0,10324441.0,25000000.0
6.7,116.0,7156933.0,25000000.0
5.9,88.0,9286314.0,17000000.0
7.3,111.0,56692.0,25000000.0
4.8,117.0,0.0,25000000.0
4.1,95.0,5654777.0,25000000.0
4.9,95.0,5516708.0,25000000.0
7.9,127.0,5128124.0,25000000.0
5.6,105.0,34014398.0,33000000.0
5.2,104.0,4064333.0,25000000.0
4.1,95.0,4006906.0,15000000.0
6.6,121.0,3073392.0,25000000.0
2.9,92.0,1550000.0,25000000.0
7.2,80.0,0.0,25000000.0
6.5,107.0,871527.0,25000000.0
6.8,91.0,12495865.0,0.0
7.2,117.0,777423.0,25000000.0
6.8,107.0,1186957.0,25000000.0
7.8,131.0,85433.0,13500000.0
6.7,122.0,1697956.0,20000000.0
6.1,88.0,0.0,0.0
7.1,134.0,183662.0,25000000.0
5.7,117.0,134904.0,25000000.0
2.9,80.0,0.0,25000000.0
5.2,85.0,0.0,25000000.0
5.3,138.0,16969390.0,25000000.0
6.2,121.0,0.0,25000000.0
7.3,134.0,0.0,25000000.0
6.5,100.0,129115.0,25000000.0
4.1,100.0,0.0,25000000.0
7.7,119.0,34700000.0,14000000.0
6.1,137.0,717753.0,25000000.0
7.3,119.0,109713132.0,25000000.0
7.2,139.0,70269171.0,24000000.0
5.3,114.0,28772222.0,105000000.0
6.1,120.0,101334374.0,24000000.0
5.8,98.0,1512815.0,25000000.0
5.7,106.0,65182182.0,24000000.0
6.7,98.0,57262492.0,24000000.0
6.5,107.0,80000000.0,8200000.0
7.2,88.0,74608545.0,24000000.0
7.6,137.0,41895491.0,24000000.0
4.6,100.0,39989008.0,24000000.0
6.9,115.0,32662299.0,24000000.0
6.6,101.0,31452765.0,24000000.0
6.3,110.0,25167270.0,24000000.0
6.2,94.0,32416109.0,25000000.0
5.3,88.0,20218.0,24000000.0
7.3,127.0,28871190.0,24000000.0
5.6,95.0,16964743.0,24000000.0
6.2,87.0,16290976.0,24000000.0
5.2,118.0,13000000.0,24000000.0
5.3,107.0,12372410.0,24000000.0
5.4,124.0,8427204.0,24000000.0
4.9,89.0,9639242.0,24000000.0
5.5,88.0,25003072.0,24000000.0
6.7,118.0,6144806.0,23000000.0
3.9,93.0,4308981.0,24000000.0
7.2,80.0,669276.0,28000000.0
5.1,120.0,42880.0,24000000.0
6.5,98.0,23225911.0,24000000.0
8.2,119.0,4710455.0,24000000.0
7.7,88.0,75590286.0,23600000.0
7.2,201.0,218051260.0,207000000.0
6.1,90.0,161487252.0,20000000.0
8.8,127.0,290158751.0,18000000.0
6.8,119.0,65807024.0,19000000.0
6.8,85.0,86930411.0,23000000.0
6.7,98.0,53302314.0,23000000.0
7.1,101.0,40962534.0,12500000.0
7.1,112.0,39235088.0,23000000.0
6.1,97.0,27338033.0,23000000.0
8.0,126.0,25556065.0,23000000.0
7.5,106.0,15785632.0,23000000.0
6.6,97.0,21973182.0,23000000.0
5.4,100.0,4756.0,25000000.0
6.1,114.0,18653615.0,23000000.0
6.1,101.0,12189514.0,23000000.0
5.6,88.0,13019253.0,23000000.0
5.8,93.0,18934858.0,23000000.0
2.8,92.0,20763013.0,23000000.0
6.7,98.0,12782508.0,23000000.0
5.1,94.0,11508423.0,23000000.0
7.2,102.0,10660147.0,23000000.0
6.0,98.0,7434726.0,23000000.0
7.2,121.0,6777589.0,0.0
6.7,111.0,6109075.0,19430000.0
6.2,100.0,2708188.0,23000000.0
6.8,50.0,0.0,0.0
6.2,141.0,16123851.0,23000000.0
6.9,139.0,0.0,23000000.0
6.8,114.0,71975611.0,25000000.0
7.1,96.0,38119483.0,22700000.0
7.1,111.0,4190530.0,22500000.0
7.0,127.0,217631306.0,22000000.0
7.1,107.0,176483808.0,23000000.0
6.4,97.0,144833357.0,22000000.0
7.0,127.0,75597042.0,20000000.0
6.2,110.0,90636983.0,22000000.0
7.5,135.0,70960517.0,35000000.0
4.8,84.0,55762229.0,22000000.0
8.1,240.0,0.0,22000000.0
7.3,122.0,54235441.0,22000000.0
5.8,114.0,50728000.0,22000000.0
7.6,132.0,40270895.0,22000000.0
5.6,170.0,59696176.0,22000000.0
7.0,133.0,51483949.0,22000000.0
6.6,112.0,36020063.0,22000000.0
6.5,108.0,33313582.0,21000000.0
7.4,115.0,25842000.0,22000000.0
4.6,83.0,22264487.0,22000000.0
6.4,105.0,30659817.0,26000000.0
6.0,110.0,5773519.0,40000000.0
6.4,108.0,3108216.0,0.0
5.9,96.0,19351569.0,22000000.0
6.4,94.0,49002815.0,22000000.0
6.6,142.0,19283782.0,22000000.0
6.9,104.0,30059386.0,22000000.0
6.9,136.0,35799026.0,126000000.0
5.8,106.0,17951431.0,30000000.0
6.4,106.0,29997095.0,22000000.0
5.3,98.0,14252830.0,22000000.0
6.5,100.0,19783777.0,22000000.0
5.7,95.0,13555988.0,22000000.0
6.7,107.0,12784713.0,22000000.0
3.9,104.0,10696210.0,23500000.0
4.1,104.0,5974653.0,22000000.0
6.2,143.0,5000000.0,25000000.0
3.8,77.0,9694105.0,22000000.0
5.1,96.0,16027866.0,25000000.0
6.4,114.0,4829497.0,0.0
7.8,145.0,4398392.0,21000000.0
7.8,116.0,1050445.0,22000000.0
6.1,100.0,13746550.0,2000000.0
5.8,104.0,20668843.0,22000000.0
6.3,92.0,2963012.0,22000000.0
7.7,92.0,0.0,12000000.0
5.4,105.0,1796024.0,22000000.0
7.3,120.0,634277.0,16000000.0
6.8,116.0,11326836.0,22000000.0
7.3,119.0,49024969.0,25000000.0
6.5,101.0,22294341.0,21500000.0
7.2,117.0,24362501.0,21500000.0
6.7,106.0,0.0,22000000.0
